Date,Time,Velocity_X,Velocity_Y,Clicks,R_Clicks,L_Clicks,M_Clicks,All_keys_N,Arrow_keys_N,Spaces_N,Shft_Ctrl_Alt_N,M_A0,STD_A0,M_A1,STD_A1,M_A2,STD_A2,M_A3,STD_A3,M_A4,STD_A4,Label
2021-02-10,22:54:36,6.226666666666667,2.6466666666666665,0.4,0.0,0.0,0.0,0.3,0.0,0.1,0.0,129.33333333333334,55.62373594069352,85.22222222222223,1.855921454276674,20.444444444444443,0.5270462766947299,78.22222222222223,3.4560735588879536,68.22222222222223,2.438123139721299,0
2021-02-10,22:54:46,2.8,2.8,0.4,0.0,0.0,0.0,1.1,0.0,0.4,0.0,22.5,6.132789830991366,229.1,76.44380652188609,45.8,32.020132555766985,89.0,6.944222218666553,75.5,3.689323936863109,0
2021-02-10,22:54:56,0.6377952755905512,1.8661417322834646,0.4,0.0,0.0,0.0,1.4,0.0,0.6,0.0,23.1,0.31622776601683794,73.8,1.6193277068654826,126.1,5.762908216439952,101.5,1.8408935028645435,82.5,0.97182531580755,0
2021-02-10,22:55:06,0.0,0.0,0.4,0.0,0.0,0.0,1.9,0.0,1.0,0.0,23.7,0.8232726023485646,77.9,1.1972189997378648,121.0,3.1622776601683795,104.2,1.398411797560202,84.7,0.9486832980505138,0
2021-02-10,22:55:16,2.6858974358974357,2.4935897435897436,0.4,0.0,0.0,0.0,2.7,0.0,1.2,0.0,24.4,0.699205898780101,77.5,1.90029237516523,120.6,0.9660917830792959,107.0,0.816496580927726,85.2,0.4216370213557839,0
2021-02-10,22:55:26,0.0,0.0,0.4,0.0,0.0,0.0,2.7,0.0,1.2,0.0,7.2,11.593101396951552,24.4,39.42982514684932,36.0,57.96550698475775,35.8,49.5239560437393,25.3,40.74868777709972,4
2021-02-10,22:55:36,0.0,0.0,0.4,0.0,0.0,0.0,2.7,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2021-02-10,22:55:46,0.0,0.0,0.4,0.0,0.0,0.0,2.7,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2021-02-10,22:55:56,0.0,0.0,0.4,0.0,0.0,0.0,2.7,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
