Date,Time,Velocity_X,Velocity_Y,Clicks,R_Clicks,L_Clicks,M_Clicks,All_keys_N,Arrow_keys_N,Spaces_N,Shft_Ctrl_Alt_N,M_A0,STD_A0,M_A1,STD_A1,M_A2,STD_A2,M_A3,STD_A3,M_A4,STD_A4,Label
2021-02-10,01:56:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2021-02-10,01:56:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2021-02-10,01:56:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2021-02-10,01:56:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2021-02-10,01:57:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2021-02-10,01:57:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2021-02-10,01:57:19,7.296202531645569,5.341772151898734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-02-10,01:57:27,6.48,0.96,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,9.875,5.276294695549683,10.0,5.0142653642240695,23.375,29.02677335544844,76.625,32.56175451573298,28.625,14.52030597867296,1
2021-02-10,01:57:35,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.25,0.0,50.125,73.68550448649023,10.25,1.0350983390135313,10.25,0.8864052604279183,89.0,2.2677868380553634,32.875,1.1259916264596033,1
2021-02-10,01:57:43,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.75,0.0,67.75,82.21009670350716,102.5,94.41095578071737,30.0,42.83523249449153,93.0,0.5345224838248488,35.25,0.4629100498862757,1
2021-02-10,01:57:51,0.0,0.0,0.0,0.0,0.0,0.0,2.375,0.0,1.375,0.0,11.0,0.7559289460184544,11.5,0.5345224838248488,53.875,59.47013055788114,95.625,4.68851179556401,35.875,0.9910312089651149,1
2021-02-10,01:57:59,0.0,0.0,0.0,0.0,0.0,0.0,3.875,0.0,2.125,0.0,10.875,0.9910312089651149,11.375,0.7440238091428449,11.375,0.7440238091428449,94.5,1.5118578920369088,36.625,0.5175491695067657,1
NaN,01:58:07,0.0,0.0,0.0,0.0,0.0,0.0,3.875,0.0,2.875,0.0,11.666666666666666,0.5773502691896257,11.333333333333334,0.5773502691896257,12.0,0.0,95.33333333333333,0.5773502691896257,37.0,0.0,0
NaN,01:58:15,0.0,0.0,0.0,0.0,0.0,0.0,3.875,0.0,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NaN,01:58:23,0.0,0.0,0.0,0.0,0.0,0.0,3.875,0.0,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NaN,01:58:31,0.0,0.0,0.0,0.0,0.0,0.0,3.875,0.0,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NaN,01:58:39,0.0,0.0,0.0,0.0,0.0,0.0,3.875,0.0,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NaN,01:58:47,0.0,0.0,0.0,0.0,0.0,0.0,3.875,0.0,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NaN,01:58:55,0.0,0.0,0.0,0.0,0.0,0.0,3.875,0.0,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NaN,01:59:03,0.0,0.0,0.0,0.0,0.0,0.0,3.875,0.0,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NaN,01:59:11,0.0,0.0,0.0,0.0,0.0,0.0,3.875,0.0,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NaN,01:59:19,0.0,0.0,0.0,0.0,0.0,0.0,3.875,0.0,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NaN,01:59:27,0.0,0.0,0.0,0.0,0.0,0.0,3.875,0.0,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NaN,01:59:35,0.0,0.0,0.0,0.0,0.0,0.0,3.875,0.0,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
