Date,Time,Velocity_X,Velocity_Y,Clicks,R_Clicks,L_Clicks,M_Clicks,All_keys_N,Arrow_keys_N,Spaces_N,Shft_Ctrl_Alt_N,M_A0,STD_A0,M_A1,STD_A1,M_A2,STD_A2,M_A3,STD_A3,M_A4,STD_A4,Label
2021-02-10,22:30:18,8.91891891891892,14.58108108108108,0.0,0.0,0.0,0.0,1.625,0.0,0.0,0.0,6.0,4.503966505838413,6.375,4.103569874424672,23.0,35.18928408316535,47.25,4.621378891320518,17.5,4.898979485566356,3
2021-02-10,22:30:26,0.0,0.0,0.0,0.0,0.0,0.0,1.875,0.0,0.0,0.0,7.625,5.040904113917888,7.875,4.85320218294802,22.0,31.98213787189879,62.125,16.957404619474392,20.75,9.82344135219425,3
2021-02-10,22:30:34,21.49473684210526,9.368421052631579,0.0,0.0,0.0,0.0,1.875,0.0,0.0,0.0,6.625,3.4615231989895516,6.375,3.2486260832190936,6.75,3.1959796173138706,53.375,36.523720276789206,26.25,14.752723719464726,3
2021-02-10,22:30:42,10.309168443496802,4.411513859275053,0.0,0.0,0.0,0.0,2.125,0.0,0.0,0.0,0.875,2.4748737341529163,0.875,2.4748737341529163,1.0,2.8284271247461903,5.375,15.202795795510772,4.875,13.788582233137676,3
2021-02-10,22:30:50,9.837638376383763,8.77859778597786,0.0,0.0,0.0,0.0,2.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2021-02-10,22:30:58,20.83695652173913,10.016304347826088,0.0,0.0,0.0,0.0,2.125,0.0,0.0,0.0,8.75,1.8322507626258087,8.375,1.7677669529663689,8.75,1.6690459207925603,64.75,14.945137766415634,37.375,11.018653015941391,3
2021-02-10,22:31:06,9.786026200873362,8.244541484716157,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,64.14285714285714,80.84847673565774,7.714285714285714,6.2373681873657185,16.428571428571427,27.257152840169876,40.0,22.263572639328725,11.857142857142858,16.24221425205085,3
2021-02-10,22:31:14,10.53747714808044,4.243144424131627,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,98.125,64.39484784182217,10.0,6.654751256486923,9.5,5.31843156256751,51.375,10.742937879635825,7.75,3.453776401067595,3
2021-02-10,22:31:22,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,95.0,2.6186146828319083,12.75,0.7071067811865476,12.125,0.6408699444616557,62.75,3.3273756282434617,12.5,3.7416573867739413,3
2021-02-10,22:31:30,9.40090771558245,8.081694402420576,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,166.625,72.55527449567576,13.125,0.9910312089651149,12.875,0.9910312089651149,63.5,13.490737563232042,12.25,1.2817398889233114,3
2021-02-10,22:31:38,2.4310344827586206,3.706896551724138,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,158.625,107.06598432742305,17.875,10.736286934636999,9.875,6.174544517614234,44.5,27.76431419749357,9.0,5.606119105813881,3
2021-02-10,22:31:46,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.3535533905932738,1.125,3.181980515339464,1.0,2.8284271247461903,3
