Date,Time,Velocity_X,Velocity_Y,Clicks,R_Clicks,L_Clicks,M_Clicks,All_keys_N,Arrow_keys_N,Spaces_N,Shft_Ctrl_Alt_N,M_A0,STD_A0,M_A1,STD_A1,M_A2,STD_A2,M_A3,STD_A3,M_A4,STD_A4,Label
2021-02-10,02:22:55,8.408333333333333,4.466666666666667,0.25,0.0,0.0,0.0,0.25,0.0,0.125,0.0,160.0,69.50847841399329,18.75,1.164964745021435,18.25,0.7071067811865476,77.75,2.7645717829090897,34.25,1.5811388300841898,0
2021-02-10,02:23:03,4.497267759562842,2.0546448087431695,0.375,0.0,0.0,0.0,1.75,0.0,0.375,0.0,161.375,68.04607157759261,29.0,7.010196655077313,20.75,6.2048368229954285,79.875,1.1259916264596033,35.5,1.3093073414159542,0
2021-02-10,02:23:11,4.322033898305085,1.7909604519774012,0.75,0.0,0.0,0.0,2.75,0.0,0.625,0.0,98.375,1.9226098333849673,19.625,2.1339098923270936,78.375,64.34047271019563,86.5,7.387247699341654,37.375,1.5059406173077154,0
2021-02-10,02:23:19,0.0,0.0,0.75,0.0,0.0,0.0,3.25,0.0,1.0,0.0,99.25,0.7071067811865476,20.125,1.6420805617960927,19.75,1.2817398889233114,83.5,2.32992949004287,47.125,20.910950651341924,0
2021-02-10,02:23:27,0.0,0.0,0.75,0.0,0.0,0.0,4.125,0.0,1.0,0.0,99.5,1.4142135623730951,20.125,1.3562026818605375,19.75,1.8322507626258087,85.625,1.7677669529663689,39.25,2.052872551885702,0
2021-02-10,02:23:35,4.366666666666666,2.4055555555555554,1.375,0.0,0.0,0.0,5.625,0.0,1.0,0.0,213.75,45.71886137814771,22.625,6.653409437488207,19.5,0.9258200997725514,85.375,1.407885953173359,38.375,1.3024701806293193,0
2021-02-10,02:23:43,6.678030303030303,4.8522727272727275,3.0,0.0,0.0,0.0,5.75,0.0,1.125,0.0,130.875,59.9843729649648,25.75,8.031189202104505,26.125,8.492643875731515,85.75,0.8864052604279183,39.625,0.5175491695067657,2
2021-02-10,02:23:51,4.331360946745562,2.0118343195266273,3.25,0.0,0.0,0.0,6.375,0.0,1.5,0.0,100.625,1.3024701806293193,18.875,0.9910312089651149,142.875,8.773946823245675,84.0,5.291502622129181,38.5,3.295017884191656,2
2021-02-10,02:23:59,6.019704433497537,1.4211822660098523,3.75,0.0,0.0,0.0,6.375,0.0,1.5,0.0,33.375,46.148634092153024,6.375,8.911268949241421,33.0,58.73913273351688,35.375,43.954318819168876,14.375,16.621307323518725,2
2021-02-10,02:24:07,1.2045454545454546,2.537878787878788,4.0,0.0,0.0,0.0,6.375,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.9258200997725514,0.0,0.0,2
2021-02-10,02:24:15,1.2247838616714697,1.6368876080691643,4.5,0.0,0.0,0.0,6.5,0.0,1.5,0.0,0.375,0.5175491695067657,0.5,0.7559289460184544,0.5,0.7559289460184544,19.625,6.653409437488207,0.75,0.8864052604279183,2
2021-02-10,02:24:23,3.524154589371981,0.9420289855072463,5.75,0.0,0.0,0.0,6.5,0.0,1.5,0.0,0.875,0.8345229603962802,1.0,0.5345224838248488,0.875,0.3535533905932738,29.0,1.0690449676496976,1.625,0.5175491695067657,2
