Date,Time,Velocity_X,Velocity_Y,Clicks,R_Clicks,L_Clicks,M_Clicks,All_keys_N,Arrow_keys_N,Spaces_N,Shft_Ctrl_Alt_N,M_A0,STD_A0,M_A1,STD_A1,M_A2,STD_A2,M_A3,STD_A3,M_A4,STD_A4,Label
2021-02-10,22:30:19,8.91891891891892,14.58108108108108,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,5.6,4.060651288757616,6.0,3.711842908553348,19.2,32.051347692240476,47.2,4.491968140779471,16.5,4.85912657903775,3
2021-02-10,22:30:29,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,8.3,4.967673276069772,8.2,4.825856285561029,19.6,28.71391455181423,68.1,30.01647695664648,22.5,11.32597800535467,3
2021-02-10,22:30:39,14.966183574879228,6.620772946859903,0.8,0.0,0.0,0.0,1.7,0.0,0.0,0.0,3.0,3.2317865716108862,3.0,3.265986323710904,3.4,3.6878177829171546,19.2,21.719422951205065,16.5,19.495013607472952,3
2021-02-10,22:30:49,7.95249406175772,6.166270783847981,1.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2021-02-10,22:30:59,14.053030303030303,9.090909090909092,1.4,0.0,0.0,0.0,1.7,0.0,0.0,0.0,8.5,3.92286743197994,8.2,3.8815804341359033,14.7,22.111083193728884,58.3,24.35866261608885,34.6,15.854897595941065,3
2021-02-10,22:31:09,11.161350844277674,7.028142589118199,1.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,110.33333333333333,79.61626718202757,10.444444444444445,6.984108946585654,8.444444444444445,4.9525526527012085,49.44444444444444,12.350213673365241,7.777777777777778,4.465920335658088,3
2021-02-10,22:31:19,9.380597014925373,2.16044776119403,2.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,79.2,21.806217258183757,10.1,3.478505426185217,11.0,4.163331998932265,55.2,11.429007928172167,10.5,4.696334267868457,3
2021-02-10,22:31:29,9.40090771558245,8.081694402420576,2.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,152.7,70.40209908486788,13.1,0.8755950357709131,12.8,0.9189365834726815,63.9,11.929887770730378,12.1,1.1972189997378648,3
2021-02-10,22:31:39,2.4310344827586206,3.706896551724138,2.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,126.9,115.71079849732646,14.3,12.101882314563943,8.0,6.733003292241386,36.5,29.80771712157776,8.0,5.696002496878354,3
