Date,Time,Velocity_X,Velocity_Y,Clicks,R_Clicks,L_Clicks,M_Clicks,All_keys_N,Arrow_keys_N,Spaces_N,Shft_Ctrl_Alt_N,M_A0,STD_A0,M_A1,STD_A1,M_A2,STD_A2,M_A3,STD_A3,M_A4,STD_A4,Label
NaN,02:09:50,4.420634920634921,1.380952380952381,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,94.75,0.9574271077563381,9.75,0.5,9.75,0.5,26.0,2.0,41.5,22.575798250929395,0
2021-02-10,02:09:55,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.8,0.0,94.8,0.8366600265340756,9.6,0.5477225575051661,9.6,0.5477225575051661,26.2,1.7888543819998317,27.0,19.697715603592208,1
2021-02-10,02:10:00,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,1.4,0.0,230.6,1.9493588689617927,21.4,6.618156843109719,10.4,0.5477225575051661,26.6,2.073644135332772,10.4,0.5477225575051661,1
2021-02-10,02:10:05,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,2.0,0.0,123.8,59.37339471514156,12.6,5.412947441089743,59.4,60.18970011555133,24.6,1.51657508881031,10.0,0.7071067811865476,1
2021-02-10,02:10:10,0.0,0.0,0.4,0.0,0.0,0.0,1.4,0.0,3.2,0.0,98.0,0.7071067811865476,9.8,0.8366600265340756,8.2,2.3874672772626644,28.8,13.718600511714014,12.2,6.418722614352485,1
2021-02-10,02:10:15,0.0,0.0,0.4,0.0,0.0,0.0,1.8,0.0,4.0,0.0,97.8,1.0954451150103321,10.0,0.7071067811865476,9.6,0.5477225575051661,25.0,1.0,10.2,0.8366600265340756,1
2021-02-10,02:10:20,0.0,0.0,0.4,0.0,0.0,0.0,2.4,0.0,4.6,0.0,232.4,1.140175425099138,13.6,5.272570530585627,9.6,0.5477225575051661,26.4,0.5477225575051661,10.4,0.5477225575051661,1
2021-02-10,02:10:25,0.0,0.0,0.4,0.0,0.0,0.0,2.4,0.0,5.4,0.0,151.4,74.95198463016173,121.8,91.70986860747321,16.6,12.601587201618692,25.8,0.4472135954999579,10.4,0.5477225575051661,1
2021-02-10,02:10:30,0.0,0.0,0.4,0.0,0.0,0.0,2.4,0.0,6.4,0.0,98.8,0.4472135954999579,42.8,78.99810124300456,62.6,64.49263523845184,38.4,15.093044755780722,10.8,0.8366600265340756,1
2021-02-10,02:10:35,0.0,0.0,0.4,0.0,0.0,0.0,2.4,0.0,7.2,0.0,97.2,0.4472135954999579,9.8,0.4472135954999579,9.8,0.4472135954999579,26.4,3.286335345030997,14.2,6.906518659932803,1
2021-02-10,02:10:40,12.520833333333334,4.401785714285714,1.2,0.0,0.0,0.0,2.4,0.0,7.2,0.0,111.6,13.183322798141598,10.0,0.7071067811865476,9.8,0.4472135954999579,14.6,9.181503144910424,9.4,1.3416407864998738,2
2021-02-10,02:10:45,8.354243542435425,1.4981549815498154,1.6,0.0,0.0,0.0,2.6,0.0,7.2,0.0,199.2,71.4226854717743,10.8,0.4472135954999579,10.8,0.4472135954999579,10.2,0.8366600265340756,9.6,0.5477225575051661,2
2021-02-10,02:10:50,11.530172413793103,1.9396551724137931,1.6,0.0,0.0,0.0,2.8,0.0,7.2,0.0,224.6,57.93358266152716,22.4,1.140175425099138,11.2,0.4472135954999579,9.8,0.4472135954999579,10.2,0.4472135954999579,2
2021-02-10,02:10:55,13.131313131313131,3.080808080808081,2.4,0.0,0.0,0.0,2.8,0.0,7.2,0.0,125.6,1.51657508881031,188.4,1.51657508881031,11.8,1.3038404810405297,10.6,0.5477225575051661,10.6,0.5477225575051661,2
2021-02-10,02:11:00,10.348684210526315,2.9440789473684212,3.2,0.0,0.0,0.0,2.8,0.0,7.4,0.0,124.4,0.8944271909999159,187.6,0.8944271909999159,12.0,0.7071067811865476,10.8,0.4472135954999579,10.0,0.7071067811865476,2
2021-02-10,02:11:05,4.486803519061583,1.9589442815249267,5.4,0.0,0.0,0.0,2.8,0.0,7.4,0.0,127.2,1.0954451150103321,190.8,2.16794833886788,12.6,1.140175425099138,10.6,0.8944271909999159,10.4,1.140175425099138,2
2021-02-10,02:11:10,2.54320987654321,1.5061728395061729,6.4,0.0,0.0,0.0,3.4,0.0,7.6,0.0,127.8,0.4472135954999579,189.6,1.9493588689617927,12.6,0.8944271909999159,11.2,0.4472135954999579,10.6,0.8944271909999159,2
2021-02-10,02:11:15,9.165178571428571,2.267857142857143,6.8,0.0,0.0,0.0,3.4,0.0,7.6,0.0,128.8,0.4472135954999579,190.8,3.03315017762062,12.6,0.5477225575051661,11.0,0.7071067811865476,11.0,0.7071067811865476,2
NaN,02:11:20,8.397887323943662,3.5528169014084505,7.4,0.0,0.0,0.0,3.4,0.0,7.6,0.0,130.25,0.5,191.25,1.5,12.75,0.5,10.5,0.5773502691896257,10.5,0.5773502691896257,0
