Date,Time,Velocity_X,Velocity_Y,Clicks,R_Clicks,L_Clicks,M_Clicks,All_keys_N,Arrow_keys_N,Spaces_N,Shft_Ctrl_Alt_N,M_A0,STD_A0,M_A1,STD_A1,M_A2,STD_A2,M_A3,STD_A3,M_A4,STD_A4,Label
2021-02-10,22:50:02,6.990384615384615,1.8846153846153846,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,30.666666666666668,12.701705922171765,282.3333333333333,2.309401076758503,28.666666666666668,12.423096769056148,74.33333333333333,1.1547005383792515,71.0,0.0,0
2021-02-10,22:50:07,0.0,0.0,0.8,0.0,0.0,0.0,1.8,0.0,0.0,0.0,31.0,11.661903789690601,205.2,105.63238139888735,25.6,9.736529155710468,74.6,1.140175425099138,72.2,1.7888543819998317,0
2021-02-10,22:50:12,0.0,0.0,0.8,0.0,0.0,0.0,2.2,0.0,0.8,0.0,130.0,64.06246951218786,88.8,8.526429498916883,20.8,0.4472135954999579,78.0,1.8708286933869707,72.8,1.6431676725154982,0
2021-02-10,22:50:17,0.0,0.0,0.8,0.0,0.0,0.0,3.8,0.0,0.8,0.0,23.6,9.396807968666808,277.4,2.9664793948382653,35.0,11.510864433221338,83.4,1.140175425099138,75.6,0.8944271909999159,0
2021-02-10,22:50:22,0.0,0.0,0.8,0.0,0.0,0.0,5.2,0.0,0.8,0.0,21.8,0.4472135954999579,200.2,105.63948125582594,76.0,47.01595473879053,86.0,0.7071067811865476,76.8,1.0954451150103321,0
2021-02-10,22:50:27,4.378378378378378,2.3567567567567567,2.0,0.0,0.0,0.0,5.8,0.0,0.8,0.0,21.6,0.5477225575051661,85.8,0.4472135954999579,41.4,43.96930747692076,106.2,17.655027612552747,78.0,0.7071067811865476,0
2021-02-10,22:50:32,5.33201581027668,5.525691699604743,2.4,0.0,0.0,0.0,6.4,0.0,0.8,0.0,22.0,0.7071067811865476,85.8,0.8366600265340756,22.4,0.5477225575051661,88.4,5.549774770204643,85.0,10.319883720275147,0
2021-02-10,22:50:37,5.3,2.433333333333333,2.8,0.0,0.0,0.0,6.8,0.0,1.0,0.0,22.2,0.4472135954999579,85.6,1.9493588689617927,22.8,0.8366600265340756,89.0,0.7071067811865476,79.2,0.4472135954999579,0
2021-02-10,22:50:42,0.0,0.0,2.8,0.0,0.0,0.0,7.0,0.0,1.4,0.0,22.0,3.8078865529319543,66.6,4.722287581247038,37.4,23.860008382228198,92.2,5.890670590009257,75.2,4.711687595755898,0
2021-02-10,22:50:47,5.174698795180723,2.0240963855421685,2.8,0.0,0.0,0.0,7.8,0.0,1.4,0.0,157.6,52.33832247980442,71.6,0.5477225575051661,61.2,2.16794833886788,101.0,0.7071067811865476,80.0,0.7071067811865476,0
2021-02-10,22:50:52,2.0,0.18181818181818182,2.8,0.0,0.0,0.0,7.8,0.0,1.4,0.0,177.8,4.658325879540846,72.6,1.6733200530681511,43.2,20.315019074566482,101.2,1.6431676725154982,80.0,1.5811388300841898,3
2021-02-10,22:50:57,0.0,0.0,2.8,0.0,0.0,0.0,7.8,0.0,1.4,0.0,176.8,2.16794833886788,70.0,3.7416573867739413,35.8,18.89973544788392,98.6,2.701851217221259,77.8,2.16794833886788,3
2021-02-10,22:51:02,14.126760563380282,3.0,3.2,0.0,0.0,0.0,7.8,0.0,1.4,0.0,98.4,74.33908796857814,122.8,87.88173871743776,21.2,0.4472135954999579,85.4,4.8270073544588685,75.0,4.527692569068709,3
2021-02-10,22:51:07,7.046875,5.9375,3.6,0.0,0.0,0.0,7.8,0.0,1.4,0.0,23.2,8.64291617453276,272.0,2.7386127875258306,43.2,16.452963258939103,86.0,3.9370039370059056,72.4,2.966479394838265,3
2021-02-10,22:51:12,0.0,0.0,3.6,0.0,0.0,0.0,7.8,0.0,1.4,0.0,23.6,1.6733200530681511,156.4,105.59261337801996,111.4,43.03254582290013,91.8,5.540758070878027,77.0,1.224744871391589,3
2021-02-10,22:51:17,0.0,0.0,3.6,0.0,0.0,0.0,7.8,0.0,1.4,0.0,20.6,2.701851217221259,90.6,11.414902540100814,20.2,3.8987177379235853,90.0,38.54218468120353,75.4,9.181503144910424,3
2021-02-10,22:51:22,0.0,0.0,3.6,0.0,0.0,0.0,7.8,0.0,1.4,0.0,18.2,2.04939015319192,102.0,4.0,30.2,7.52994023880668,29.8,6.942621983083912,90.0,11.895377253370318,3
2021-02-10,22:51:27,16.555555555555557,14.768888888888888,4.0,0.0,0.0,0.0,7.8,0.0,1.6,0.0,18.2,0.8366600265340756,104.8,2.6832815729997477,26.4,7.402702209328699,33.2,2.4899799195977463,103.0,11.247221879201993,3
2021-02-10,22:51:32,0.0,0.0,4.0,0.0,0.0,0.0,7.8,0.0,1.6,0.0,18.8,0.4472135954999579,75.2,14.307340773183533,21.2,2.7748873851023217,71.8,26.442390209661458,76.2,6.6105975524153635,3
