Date,Time,Velocity_X,Velocity_Y,Clicks,R_Clicks,L_Clicks,M_Clicks,All_keys_N,Arrow_keys_N,Spaces_N,Shft_Ctrl_Alt_N,M_A0,STD_A0,M_A1,STD_A1,M_A2,STD_A2,M_A3,STD_A3,M_A4,STD_A4,Label
2021-02-10,01:50:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.33333333333333,10.785793124908958,14.0,6.557438524302,44.666666666666664,60.92892033618628,42.0,26.851443164195103,15.333333333333334,8.082903768654761,3
2021-02-10,01:50:58,1.6,6.4222222222222225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,3.605551275463989,18.4,4.929503017546495,84.6,76.98246553599073,38.0,12.103718436910205,15.4,4.979959839195493,3
2021-02-10,01:51:03,3.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,2.345207879911715,18.4,1.51657508881031,202.0,6.96419413859206,33.4,2.6076809620810595,19.6,0.8944271909999159,3
2021-02-10,01:51:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.2,24.232209969377536,9.2,6.300793600809346,93.6,89.43880589542775,21.0,11.20267825120404,10.8,6.180614856144977,3
2021-02-10,01:51:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6,2.073644135332772,7.4,1.140175425099138,7.4,0.5477225575051661,15.8,0.8366600265340756,10.6,4.159326868617084,3
2021-02-10,01:51:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.4,86.89533934567491,82.0,96.62039122255716,10.2,6.058052492344384,11.8,3.96232255123179,8.0,1.4142135623730951,3
2021-02-10,01:51:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6,36.61010789385904,8.0,0.7071067811865476,42.4,47.109447035599985,17.6,14.501724035437993,12.6,3.361547262794322,3
2021-02-10,01:51:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.8,78.34028337962532,13.0,7.842193570679061,6.6,0.8944271909999159,14.4,2.6076809620810595,11.2,1.9235384061671343,3
2021-02-10,01:51:33,16.32033426183844,2.6462395543175488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.8,1.9235384061671343,7.8,4.08656334834051,13.0,9.16515138991168,14.0,1.7320508075688772,7.4,1.9493588689617927,3
2021-02-10,01:51:38,0.03333333333333333,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.4,63.50433056099403,6.2,0.8366600265340756,5.8,0.4472135954999579,12.0,0.7071067811865476,7.6,0.5477225575051661,3
2021-02-10,01:51:43,15.248366013071895,1.673202614379085,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.0,88.6,76.6602895898522,10.2,8.64291617453276,11.4,9.838699100999074,24.2,18.335757415498275,8.6,3.361547262794322,0
2021-02-10,01:51:48,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.6,0.0,63.4,35.47252457889063,6.2,3.492849839314596,6.2,3.492849839314596,12.2,4.604345773288536,7.4,3.9749213828703582,0
2021-02-10,01:51:53,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,1.3038404810405297,2.8,0.4472135954999579,0
2021-02-10,01:51:58,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.5477225575051661,1.6,0.5477225575051661,0
2021-02-10,01:52:03,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.4832396974191326,1.0,1.224744871391589,0
2021-02-10,01:52:08,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7071067811865476,1.4,0.5477225575051661,0
2021-02-10,01:52:13,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7071067811865476,1.6,0.8944271909999159,0
2021-02-10,01:52:18,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.5165750888103102,1.0,0.7071067811865476,0
2021-02-10,01:52:23,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.3038404810405297,0.8,0.8366600265340756,0
