Date,Time,Velocity_X,Velocity_Y,Clicks,R_Clicks,L_Clicks,M_Clicks,All_keys_N,Arrow_keys_N,Spaces_N,Shft_Ctrl_Alt_N,M_A0,STD_A0,M_A1,STD_A1,M_A2,STD_A2,M_A3,STD_A3,M_A4,STD_A4,Label
2021-02-10,22:58:07,12.785992217898833,2.490272373540856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,2.0615528128088303,8.5,1.7320508075688772,8.5,1.7320508075688772,74.25,12.203141671990318,33.0,7.118052168020874,1
2021-02-10,22:58:12,4.82051282051282,3.230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.8,1.6431676725154984,10.6,1.140175425099138,91.8,2.4899799195977463,35.8,1.0954451150103321,1
2021-02-10,22:58:17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.8284271247461903,23.0,24.61706725018234,12.0,3.24037034920393,110.0,19.183326093250876,39.6,1.6733200530681511,1
2021-02-10,22:58:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,12.0,0.7071067811865476,12.2,0.4472135954999579,11.8,0.8366600265340756,97.0,1.8708286933869707,40.4,3.286335345030997,1
2021-02-10,22:58:27,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.8,0.0,12.4,0.5477225575051661,12.6,0.5477225575051661,12.2,0.4472135954999579,99.4,1.140175425099138,42.8,0.4472135954999579,1
2021-02-10,22:58:32,3.1794871794871793,0.5128205128205128,0.0,0.0,0.0,0.0,0.2,0.0,2.2,0.0,12.6,0.5477225575051661,12.4,0.5477225575051661,12.4,0.5477225575051661,101.8,0.8366600265340756,44.0,0.7071067811865476,1
2021-02-10,22:58:37,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2.4,0.0,13.2,0.8366600265340756,13.0,0.7071067811865476,12.8,0.8366600265340756,102.6,0.8944271909999159,46.8,0.8366600265340756,1
2021-02-10,22:58:42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8,0.0,70.4,78.95758354965025,13.2,0.8366600265340756,13.4,0.5477225575051661,103.8,0.4472135954999579,47.6,0.5477225575051661,1
2021-02-10,22:58:47,6.7478991596638656,1.7352941176470589,0.0,0.0,0.0,0.0,1.0,0.0,2.8,0.0,141.4,3.5777087639996634,13.6,0.5477225575051661,13.2,0.4472135954999579,104.8,1.0954451150103321,48.6,1.140175425099138,1
2021-02-10,22:58:52,2.937254901960784,0.9725490196078431,0.0,0.0,0.0,0.0,1.0,0.0,2.8,0.0,145.2,1.4832396974191326,14.2,0.4472135954999579,13.8,0.8366600265340756,104.2,0.4472135954999579,49.2,0.4472135954999579,1
2021-02-10,22:58:57,2.363295880149813,2.6217228464419478,0.0,0.0,0.0,0.0,1.0,0.0,2.8,0.0,150.2,0.8366600265340756,14.4,0.5477225575051661,13.4,0.5477225575051661,105.0,0.7071067811865476,50.8,0.4472135954999579,2
2021-02-10,22:59:02,0.8888888888888888,1.031111111111111,0.0,0.0,0.0,0.0,1.0,0.0,2.8,0.0,149.6,2.6076809620810595,13.6,0.8944271909999159,13.0,1.0,99.4,5.549774770204643,47.4,3.4351128074635335,2
2021-02-10,22:59:07,1.337837837837838,2.391891891891892,0.0,0.0,0.0,0.0,1.0,0.0,2.8,0.0,91.4,84.26327788544664,8.8,5.761944116355173,9.8,8.07465169527454,49.8,48.375613691197756,19.6,19.0473095212946,2
2021-02-10,22:59:12,2.057239057239057,9.336700336700337,0.0,0.0,0.0,0.0,1.0,0.0,2.8,0.0,4.2,6.016643582596529,4.0,5.656854249492381,9.6,17.34358671094304,32.6,42.553495743593146,14.2,19.601020381602584,2
2021-02-10,22:59:17,1.0952380952380953,0.8174603174603174,0.0,0.0,0.0,0.0,1.0,0.0,3.4,0.0,17.4,5.029910535983717,15.6,1.6733200530681511,50.4,7.956129712366434,92.4,5.128352561983234,43.0,3.9370039370059056,2
2021-02-10,22:59:22,0.5325443786982249,3.6094674556213016,0.0,0.0,0.0,0.0,1.0,0.0,3.8,0.0,16.8,0.4472135954999579,232.4,5.594640292279746,64.2,11.713240371477058,100.4,1.816590212458495,47.6,0.5477225575051661,2
2021-02-10,22:59:27,5.68796992481203,11.221804511278195,0.0,0.0,0.0,0.0,1.0,0.0,3.8,0.0,17.8,1.3038404810405297,230.4,0.8944271909999159,81.2,11.32254388377453,102.4,0.5477225575051661,49.0,0.7071067811865476,2
2021-02-10,22:59:32,0.03286384976525822,0.09859154929577464,0.0,0.0,0.0,0.0,1.0,0.0,3.8,0.0,17.6,0.5477225575051661,231.2,0.8366600265340756,87.6,0.8944271909999159,103.8,0.8366600265340756,50.2,0.8366600265340756,2
2021-02-10,22:59:37,2.7847222222222223,2.3055555555555554,0.0,0.0,0.0,0.0,1.0,0.0,4.6,0.0,18.6,0.5477225575051661,232.0,0.0,89.0,1.224744871391589,104.8,0.4472135954999579,50.8,0.4472135954999579,2
