Date,Time,Velocity_X,Velocity_Y,Clicks,R_Clicks,L_Clicks,M_Clicks,All_keys_N,Arrow_keys_N,Spaces_N,Shft_Ctrl_Alt_N,M_A0,STD_A0,M_A1,STD_A1,M_A2,STD_A2,M_A3,STD_A3,M_A4,STD_A4,Label
2021-02-10,23:09:04,6.147692307692307,3.4307692307692306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2.8722813232690143,2.5,3.3166247903554,2.25,2.8722813232690143,40.0,28.948229652260256,6.0,4.898979485566356,2
2021-02-10,23:09:09,7.0152284263959395,5.964467005076142,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3.0,0.0,3.2,0.4472135954999579,4.0,0.7071067811865476,50.8,3.2710854467592254,10.0,1.5811388300841898,2
2021-02-10,23:09:14,0.12727272727272726,0.5818181818181818,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.6,1.949358868961793,2.0,1.5811388300841898,2.4,1.5165750888103102,40.0,11.045361017187261,6.8,2.6832815729997477,2
2021-02-10,23:09:19,0.03418803418803419,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3.4,0.5477225575051661,3.8,0.8366600265340756,4.2,0.4472135954999579,52.6,1.140175425099138,9.8,0.4472135954999579,2
2021-02-10,23:09:24,0.5956521739130435,11.195652173913043,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3.6,0.5477225575051661,3.4,0.5477225575051661,3.8,0.8366600265340756,53.4,0.8944271909999159,10.8,0.8366600265340756,2
2021-02-10,23:09:29,0.05405405405405406,0.26126126126126126,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,4.6,0.5477225575051661,4.6,0.5477225575051661,4.4,0.8944271909999159,68.0,3.9370039370059056,9.6,3.646916505762094,2
2021-02-10,23:09:34,2.5705128205128207,0.4166666666666667,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,5.4,0.5477225575051661,5.8,0.4472135954999579,6.2,0.4472135954999579,77.4,1.140175425099138,10.8,0.8366600265340756,2
2021-02-10,23:09:39,0.8492753623188406,0.8521739130434782,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,5.8,0.8366600265340756,6.2,0.4472135954999579,6.4,0.5477225575051661,80.6,1.140175425099138,11.2,0.4472135954999579,2
2021-02-10,23:09:44,2.027027027027027,1.9763513513513513,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,6.2,0.8366600265340756,6.6,0.5477225575051661,6.0,0.7071067811865476,82.4,0.8944271909999159,11.6,0.5477225575051661,2
2021-02-10,23:09:49,0.037037037037037035,0.6666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,6.8,0.4472135954999579,7.0,0.0,7.2,0.8366600265340756,84.4,0.8944271909999159,11.8,0.4472135954999579,2
2021-02-10,23:09:54,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,6.2,0.8366600265340756,6.8,0.8366600265340756,7.4,0.8944271909999159,82.8,5.019960159204453,16.2,3.271085446759225,3
2021-02-10,23:09:59,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,1.2,2.6832815729997477,1.2,2.6832815729997477,1.4,3.1304951684997055,20.0,25.298221281347036,6.0,8.573214099741124,3
2021-02-10,23:10:04,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,1.4,1.140175425099138,1.6,1.3416407864998738,1.6,1.140175425099138,29.6,11.458621208504974,8.2,2.6832815729997477,3
2021-02-10,23:10:09,10.390134529147982,9.784753363228699,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,4.6,2.8809720581775866,4.4,2.073644135332772,4.4,3.2093613071762426,53.0,17.406895185529212,15.6,8.384509526501834,3
2021-02-10,23:10:14,13.451219512195122,10.701219512195122,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,6.4,2.073644135332772,7.6,2.073644135332772,6.8,2.16794833886788,82.0,10.074720839804943,18.8,3.8340579025361627,3
2021-02-10,23:10:19,6.946127946127946,4.4006734006734005,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.0,8.0,0.0,8.4,0.5477225575051661,8.2,0.8366600265340756,89.8,1.7888543819998317,19.8,0.8366600265340756,3
2021-02-10,23:10:24,0.15,0.5076923076923077,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.0,6.4,2.073644135332772,7.0,2.449489742783178,8.0,1.0,87.0,5.431390245600108,19.8,1.3038404810405297,3
2021-02-10,23:10:29,2.6666666666666665,1.2312925170068028,0.0,0.0,0.0,0.0,1.4,0.0,0.6,0.0,6.6,2.073644135332772,7.6,1.6733200530681511,7.0,1.7320508075688772,75.8,16.90266251216062,21.0,2.1213203435596424,3
2021-02-10,23:10:34,3.58974358974359,3.2564102564102564,0.0,0.0,0.0,0.0,1.4,0.0,0.6,0.0,7.6,0.5477225575051661,7.8,0.8366600265340756,7.4,0.5477225575051661,79.6,2.3021728866442674,22.0,1.224744871391589,3
