Date,Time,Velocity_X,Velocity_Y,Clicks,R_Clicks,L_Clicks,M_Clicks,All_keys_N,Arrow_keys_N,Spaces_N,Shft_Ctrl_Alt_N,M_A0,STD_A0,M_A1,STD_A1,M_A2,STD_A2,M_A3,STD_A3,M_A4,STD_A4,Label
2021-02-10,23:02:12,7.523809523809524,3.2527472527472527,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,159.5,10.598742063723098,63.75,0.9574271077563381,31.25,0.5,1
2021-02-10,23:02:17,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.5477225575051661,13.2,0.4472135954999579,112.6,66.69557706474995,71.8,11.166915420114902,34.4,4.219004621945797,1
2021-02-10,23:02:22,2.1625,3.1625,1.2,0.0,0.0,0.0,1.6,0.0,0.2,0.0,14.0,5.958187643906492,102.2,120.81680346706744,46.4,12.280065146407,88.2,5.974947698515862,42.8,0.4472135954999579,1
2021-02-10,23:02:27,7.2,1.1142857142857143,1.2,0.0,0.0,0.0,1.6,0.0,0.8,0.0,14.4,0.5477225575051661,143.0,120.5197079319395,94.6,41.626914370392626,93.4,0.8944271909999159,44.2,0.8366600265340756,1
2021-02-10,23:02:32,0.0,0.0,1.2,0.0,0.0,0.0,1.8,0.0,1.4,0.0,15.0,0.0,15.8,0.8366600265340756,81.0,51.58488150611572,99.2,5.805170109479997,46.4,0.8944271909999159,1
2021-02-10,23:02:37,8.472727272727273,3.772727272727273,1.6,0.0,0.0,0.0,2.0,0.0,1.4,0.0,15.6,0.5477225575051661,15.2,0.4472135954999579,43.8,1.7888543819998317,95.6,2.6076809620810595,48.8,3.5637059362410923,1
2021-02-10,23:02:42,3.157258064516129,1.3991935483870968,2.0,0.0,0.0,0.0,2.0,0.0,1.4,0.0,15.4,0.5477225575051661,16.0,0.7071067811865476,45.6,0.5477225575051661,94.0,7.842193570679061,47.2,1.9235384061671343,1
2021-02-10,23:02:47,1.2510288065843622,1.551440329218107,2.8,0.0,0.0,0.0,2.0,0.0,1.4,0.0,12.2,1.4832396974191326,12.8,0.4472135954999579,47.0,1.224744871391589,71.0,3.1622776601683795,36.2,1.4832396974191324,1
2021-02-10,23:02:52,4.716981132075472,1.719676549865229,3.2,0.0,0.0,0.0,2.0,0.0,1.4,0.0,16.6,6.50384501660364,15.8,4.08656334834051,49.2,2.588435821108957,76.0,3.1622776601683795,40.0,1.224744871391589,1
2021-02-10,23:02:57,3.993377483443709,1.1986754966887416,3.2,0.0,0.0,0.0,2.0,0.0,1.4,0.0,14.0,0.0,13.2,2.949576240750525,111.0,52.966970840326525,80.0,0.7071067811865476,41.4,0.5477225575051661,1
2021-02-10,23:03:02,0.0,0.0,3.2,0.0,0.0,0.0,2.0,0.0,1.4,0.0,15.4,0.5477225575051661,15.2,0.4472135954999579,49.6,2.1908902300206643,90.0,5.873670062235365,50.0,1.224744871391589,3
2021-02-10,23:03:07,0.0,0.0,3.2,0.0,0.0,0.0,2.0,0.0,1.4,0.0,17.2,0.8366600265340756,17.4,1.140175425099138,56.6,5.504543577809154,94.2,2.9495762407505253,66.8,22.106560112328648,3
2021-02-10,23:03:12,7.369458128078818,3.8300492610837438,4.4,0.0,0.0,0.0,2.0,0.0,1.4,0.0,19.6,0.8944271909999159,19.8,0.8366600265340756,66.4,4.33589667773576,103.2,2.16794833886788,59.0,2.5495097567963922,3
2021-02-10,23:03:17,15.149532710280374,7.925233644859813,4.4,0.0,0.0,0.0,3.4,0.0,1.4,0.0,19.0,0.7071067811865476,18.6,1.5165750888103102,62.6,3.714835124201342,101.6,4.560701700396552,54.8,4.658325879540846,3
2021-02-10,23:03:22,0.0,0.0,4.4,0.0,0.0,0.0,3.4,0.0,1.4,0.0,47.8,65.51869962079529,18.0,1.0,56.4,2.073644135332772,102.8,1.7888543819998317,53.2,4.266145801540309,3
2021-02-10,23:03:27,0.0,0.0,4.4,0.0,0.0,0.0,3.4,0.0,1.4,0.0,157.8,11.519548602267365,16.6,4.33589667773576,63.0,7.0710678118654755,74.0,37.23573552382174,41.8,19.639246421387966,3
2021-02-10,23:03:32,7.725,11.74375,4.8,0.0,0.0,0.0,3.4,0.0,1.4,0.0,10.4,3.5777087639996634,12.6,2.701851217221259,129.0,38.568121551353784,50.0,23.108440016582687,29.0,18.881207588499205,3
2021-02-10,23:03:37,8.673170731707318,4.917073170731707,5.2,0.0,0.0,0.0,3.4,0.0,1.4,0.0,12.4,4.39317652729776,12.0,4.847679857416329,63.6,7.635443667528429,62.8,45.936913261559056,36.8,11.7983049630021,3
2021-02-10,23:03:42,0.0,0.0,5.2,0.0,0.0,0.0,3.4,0.0,1.4,0.0,13.2,1.4832396974191326,13.2,0.8366600265340756,84.4,3.049590136395381,42.0,2.5495097567963922,32.4,3.0495901363953815,3
